id,title,label,,,,,,,
972,Incidence of Needle Stick Injuries and Behavior After Injuries Among Nurses in Sulaimani Hospitals,Health Sciences / Nursing / Needle Stick Injuries Among Nurses,,,,,,,
973,"Assessment of Knowledge, Attitude and Breast Self-Examination Practice among Female Students in Sulaimani Polytechnic University",Health Sciences / Public Health / Breast Self-Examination Awareness,,,,,,,
974,Bacteriological Profile and Antibacterial Sensitivity Patterns of Isolates among Burn Patients in Sulaimani,Health Sciences / Medicine / Bacterial Infections in Burn Patients,,,,,,,
975,"Knowledge, attitude and practice of health care workers in Sulaimani health facilities in relation to medical waste management",Health Sciences / Public Health / Medical Waste Management Practices,,,,,,,
976,Comparison Among Complications of Common Intravenous Anesthetic Drugs During General Anesthesia for Patients Undergoing Surgery in Sulaimani City,Health Sciences / Medicine / Anesthesia Drug Complications,,,,,,,
977,Multi-Label Feature Selection with Graph-based Ant Colony Optimization and Generalized Jaccard Similarity,Computer Science / Artificial Intelligence / Feature Selection with Ant Colony Optimization,,,,,,,
978,Brain tumor classification using fine-tuning based deep transfer learning and support vector machine,Computer Science / Artificial Intelligence / Brain Tumor Classification via Transfer Learning,,,,,,,
979,A Novel Classification of Uncertain Stream Data using Ant Colony Optimization Based on Radial Basis Function,Computer Science / Data Science / Stream Data Classification,,,,,,,
980,A graph-based multi-label feature selection using ant colony optimization,Computer Science / Data Science / Graph-Based Multi-Label Feature Selection,,,,,,,
981,A trust-based recommender system by integration of graph clustering and ant colony optimization,Computer Science / Artificial Intelligence / Trust-Based Recommender Systems,,,,,,,
982,حماية المستهلك الواقع والمنظور الإسلامي,Law / Civil Law / Consumer Protection in Islamic Perspective,,,,,,,
983,الستراتيجية المقترحة لتنمية الصناعة التحويلية في العراق,Business & Management / Strategic Management / Strategy for Manufacturing Industry Development,,,,,,,
984,Evaluation of four tomato genotypes resistance to root-knot nematode,Agriculture & Forestry / Crop Science / Tomato Resistance to Root-Knot Nematodes,,,,,,,
985,"Effect of growing seasons, plant extracts with various rates on Black Bean Aphid, Aphis Fabae (Aphididae: Homoptera)",Agriculture & Forestry / Crop Science / Plant Extracts on Black Bean Aphid,,,,,,,
986,The effect of some plant extracts on root-knot nematode Meloidogyne incognita populations on pepper and tomatoes,Agriculture & Forestry / Crop Science / Plant Extracts Against Root-Knot Nematodes,,,,,,,
987,The effect of some plant extracts on root-knot nematode Meloidogyne incognita populations on pepper and tomatoes,Agriculture & Forestry / Crop Science / Biological Control of Root-Knot Nematodes,,,,,,,
988,The Relationship Between Accounting Conservatism and the Extent of Cash Holdings: Empirical Evidence from A sample of Industrial Firms Listed on the Iraqi Stock Exchange,Economics & Finance / Accounting / Accounting Conservatism and Cash Holdings,,,,,,,
989,"Updating the Curricula of The Accounting Education commensurate with the requirements of the labor markets from the point of views of the teaching staff, graduates and employers",Education / Curriculum Development / Accounting Curriculum for Labor Market,,,,,,,
990,دور الهيئات الرقابية على القطاع المصرفي,Economics & Finance / Banking / Regulatory Oversight in Banking Sector,,,,,,,
991,The extent to which it is possible to restore confidence in banks and maintain liquidity through the application of the deposit insurance system (An applied study on a sample …,Economics & Finance / Banking / Deposit Insurance and Bank Confidence,,,,,,,
992,دور التدقيق الخارجي في الكشف عن المخالفات في عقود النفط والغاز؛ دراسة حالة اقليم كوردستان-العراق,Business & Management / Accounting / External Audit in Oil and Gas Contracts,,,,,,,
993,The effect of three plant extracts in the control of Khapra beetle (Trogoderma granarium Everts)(Coleoptera Dermistidae),Agriculture & Forestry / Crop Science / Plant Extracts Against Khapra Beetle,,,,,,,
994,The Effect of Genotypes and plant distances on leaf miner infestation in pea plant (Pisum sativum L.),Agriculture & Forestry / Crop Science / Genotype and Spacing Effects on Leaf Miner,,,,,,,
995,"A New Species of The Sand Bees, Andrena Fabricius, 1775 (Hymenoptera, Andrenidae) From Kurdistan Region-Iraq",Life Sciences / Zoology / New Species of Andrena Bees,,,,,,,
996,Ovarian Development of House Fly (Musca domestica L.)(Diptera: Muscidae),Life Sciences / Zoology / House Fly Ovarian Development,,,,,,,
997,"Effect of growing seasons, plant extracts with various rates on Black Bean Aphid, Aphis Fabae (Aphididae: Homoptera)",Agriculture & Forestry / Crop Science / Seasonal and Extract Effects on Black Bean Aphid,,,,,,,
998,"A New species of the bee, Anthophora Latreille, 1803 (Hymenoptera: Apidae) from Kurdistan region-Iraq",Life Sciences / Zoology / New Species of Anthophora Bee,,,,,,,
999,taxonomic study of bees(Hymenoptera:Apoidea) in some localities of kurdistan region-iraq,Life Sciences / Zoology / Taxonomic Study of Bees,,,,,,,
1000,A Comparative Study of Foliar and Soil potassium Fertilizer on Growth and Yield of Strawberry Cultivated in Non-Heated Greenhouses,Agriculture & Forestry / Crop Science / Foliar vs Soil Potassium on Strawberry Yield,,,,,,,
1001,New contribution on the distribution of Orchids (Orchidaceae) in Erbil Province in Kurdistan Region (N-Iraq),Life Sciences / Botany / Orchid Distribution in Erbil,,,,,,,
1002,"تأثیر إستخدام تراکیز مختلفة لبعض المستخلصات النباتیة فی وسط الغذائی Ms على أنبات بذورنبات القرع Cucurbita pepo, L. صنف) مارفل (فی الزراعة النسیجیة",Life Sciences / Biotechnology / Plant Extracts and Tissue Culture of Pumpkin,,,,,,,
1003,A Comparative Study of Foliar and Soil Application of Potassium Fertilizer on Growth and Yield of Strawberry Cultivated in Non-Heated Greenhouses,Agriculture & Forestry / Crop Science / Fertilizer Methods for Strawberry Growth,,,,,,,
1004,The role of inflammatory and remodelling biomarkers in patients with non-small cell lung cancer,Health Sciences / Medicine / Biomarkers in Lung Cancer,,,,,,,
1005,"TGFβ1, SMAD2, CTNNβ1, and Wnt3a gene mutational status and serum concentrations in individuals with non-small cell lung cancer",Health Sciences / Medicine / Genetic Markers in Lung Cancer,,,,,,,
1006,Neopterin as an Inflammatory Biomarker in Patients with Non-alcoholic Fatty Liver Disease,Health Sciences / Medicine / Neopterin and Fatty Liver Disease,,,,,,,
1007,"The Relationship Between Serum 25 hydroxy Vitamin D Deficiency and Dietary Pattern in Baxshin Hospital, Sulaimani City",Health Sciences / Nutrition / Vitamin D Deficiency and Dietary Patterns,,,,,,,
1008,The Prevalence of methicillin resistant Staphylococcus aureus and methicillin resistant Staphylococcus epidermidis in AL-Sulaimania city,Health Sciences / Microbiology / Prevalence of MRSA and MRSE,,,,,,,
1009,Spectrogram-Images-Based-Identification-of-Bird-Species-Using-Convolutional-Neural-Networks,Computer Science / Artificial Intelligence / Bird Species Identification Using CNN,,,,,,,
1010,Manufacturing lead time reduction and its effect on internal supply chain,Engineering / Industrial Engineering / Lead Time Reduction and Supply Chain,,,,,,,
1011,An analytical investigation into lead-time reduction in the manufacturing sector: a study of discrete manufacturing in Kurdistan region of Iraq,Engineering / Industrial Engineering / Lead Time Analysis in Discrete Manufacturing,,,,,,,
1012,Manufacturing lead time reduction towards zero-defect manufacturing,Engineering / Industrial Engineering / Lead Time and Zero-Defect Goals,,,,,,,
1013,Manufacturing lead-time reduction and knowledge sharing in the manufacturing sector,Engineering / Industrial Engineering / Knowledge Sharing and Lead Time Reduction,,,,,,,
1014,السياسات العامة الاستخراجية وأثرها على الاستقرار السياسي (إطار نظري),Social Sciences / Political Science / Extractive Policies and Political Stability,,,,,,,
1015,واقع السياسات العامة الاستخراجیة في اقليم كوردستان-العراق ودورها في تحقيق الاستقرار,Social Sciences / Political Science / Public Extractive Policy in Kurdistan,,,,,,,
1016,"سریلانكا؛ مروارییهكهی زهریای هیندی، بۆ وایلێهات؟",Arts & Humanities / History / Historical Conflict in Sri Lanka,,,,,,,
1017,"نۆههمین كابینهی حكومهتی ههرێمی كوردستان  ناساندن، شیكردنهوه، تۆماری 100 رۆژی یهكهم",Social Sciences / Political Science / Assessment of Ninth KRG Cabinet,,,,,,,
1018,"Self-Medication Practices Among Population in the Sulaimani City, Kurdistan Region, Iraq.",Health Sciences / Public Health / Self-Medication in Sulaimani,,,,,,,
1019,Non-adherence to Anti-diabetic Prescriptions Among Type 2 Diabetes Mellitus Patients in the Kurdistan Region of Iraq,Health Sciences / Public Health / Non-Adherence in Diabetes Treatment,,,,,,,
1020,The lessons of COVID-19 pandemic for communicable diseases surveillance system in Kurdistan Region of Iraq,Health Sciences / Epidemiology / COVID-19 Lessons for Disease Surveillance,,,,,,,
1021,Assessment of core and support functions of the communicable disease surveillance system in the Kurdistan Region of Iraq,Health Sciences / Epidemiology / Disease Surveillance System Assessment,,,,,,,
1022,An Assessment of Timeliness and Quality of Communicable Disease Surveillance System in the Kurdistan Region of Iraq,Health Sciences / Epidemiology / Surveillance Timeliness and Quality,,,,,,,
1023,Drain versus non drain in thyroid surgery,Health Sciences / Medicine / Drainage Comparison in Thyroid Surgery,,,,,,,
1024,Asymptomatic bacteriuria among pregnant women in sulaimani city,Health Sciences / Public Health / Asymptomatic Bacteriuria in Pregnant Women,,,,,,,
1025,Sulaimani Consumers Understanding and Perception Regarding Food Labeling,Health Sciences / Nutrition / Consumer Perception of Food Labels,,,,,,,
1026,Health Policy and Technology,Health Sciences / Public Health / Health Policy and Technological Integration,,,,,,,
1027,A Structural Modelling Approach to The Impact of Electronic Auditing Determinants on The Financial Performance of Islamic Banks in Kurdistan,Business & Management / Accounting / E-Auditing and Islamic Bank Performance,,,,,,,
1028,Drivers of Bank Performance in Emerging Markets Amid the Covid-19 Pandemic: A Case Study of Private Banks in Turkey,Economics & Finance / Banking / COVID-19 and Bank Performance in Turkey,,,,,,,
1029,The Relationship Between Accounting Conservatism and the Extent of Cash Holdings: Empirical Evidence from A sample of Industrial Firms Listed on the Iraqi Stock Exchange,Economics & Finance / Accounting / Accounting Conservatism and Cash Holdings,,,,,,,
1030,MIMO-TDL model parameter estimation from V2I channel sounding,Engineering / Electrical Engineering / V2I Channel Estimation for MIMO-TDL,,,,,,,
1031,Characterization of slow and fast fading in V2I channels for smart cities,Engineering / Electrical Engineering / Fading Analysis in V2I Channels,,,,,,,
1032,Measurement‐based determination of parameters for non‐stationary TDL models with reduced number of taps,Engineering / Electrical Engineering / Non-Stationary TDL Parameter Modeling,,,,,,,
1033,In-stationary tapped delay line channel modeling and simulation,Engineering / Electrical Engineering / TDL Channel Simulation,,,,,,,
1034,Analysis of V2I MIMO radio channels for Non-WSSUS TDL modeling,Engineering / Electrical Engineering / MIMO V2I Channel Modeling,,,,,,,
1035,Measurement Based Determination of Parameters for In-stationary TDL Models with Reduced Number of Taps,Engineering / Electrical Engineering / TDL Parameter Estimation Techniques,,,,,,,
1036,Extended TDL modeling for V2X channels,Engineering / Electrical Engineering / Extended TDL Modeling for V2X,,,,,,,
1037,Extending TDL based non-WSSUS vehicle-to-everything channel model,Engineering / Electrical Engineering / Non-WSSUS TDL Model for V2X,,,,,,,
1038,Improving Performance of Spatial Database Based on Hybrid Machine Learning and Hilbert Curve Data Structure,Computer Science / Databases / Spatial Database Optimization with ML and Hilbert Curve,,,,,,,
1039,Improve Search Performance for R+ tree Learned Spatial Index,Computer Science / Databases / R+ Tree and Spatial Indexing Performance,,,,,,,
1040,Fingerprint and Barcode Reader for Voting System,Computer Science / Software Engineering / Voting System with Fingerprint and Barcode Reader,,,,,,,
